Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1775,8/28/2024,9/1/2024,CUST482,Utkarsh Pillay,Corporate,PROD5017,Keyboard,Electronics,West,Punjab,Erode,10,742,0,7420,5565.86,1854.14,UPI,Pending,Sagar-Deep,tanvi84@parmar.org,33,No,0
ORD1776,5/28/2025,6/4/2025,CUST205,Laksh Vig,Consumer,PROD6249,Sugar,Grocery,North,Chhattisgarh,Vasai-Virar,2,1680,15,2856,1973.19,882.81,UPI,Delivered,Johal-Patel,mitalsaumya@sathe-nazareth.com,27,No,0
ORD1777,3/18/2026,3/24/2026,CUST508,Maanas Ramachandran,Consumer,PROD4876,Cooking Oil,Grocery,West,Assam,Durgapur,2,2307,20,3691.2,2355.11,1336.09,Cash,Delivered,"Bedi, Issac and Sahota",gabriel13@sahota.com,38,No,0
ORD1778,6/17/2024,6/19/2024,CUST154,Niharika Agrawal,Corporate,PROD6381,Juice Pack,Grocery,South,Punjab,Faridabad,6,4493,0,26958,17166.45,9791.55,Credit Card,Return,Sawhney-Dhar,nicholaskhurana@barman-krishnan.info,50,No,0
ORD1779,3/19/2026,3/20/2026,CUST216,Yash Kari,Corporate,PROD6936,Sugar,Grocery,South,Goa,Karawal Nagar,7,2762,0,19334,14742.25,4591.75,UPI,Pending,Bains-Prasad,manbir42@sengupta-korpal.com,13,No,0
ORD1780,1/8/2025,1/10/2025,CUST158,Chanchal Nagi,Consumer,PROD5479,Sofa,Furniture,West,Sikkim,Hindupur,2,4845,20,7752,5402.96,2349.04,Net Banking,Delivered,Sule Inc,aryanparmer@acharya.biz,8,Yes,47
ORD1781,8/15/2024,8/17/2024,CUST641,Anita Kade,Consumer,PROD5099,Monitor,Electronics,East,Haryana,Patna,4,1928,15,6555.2,4453.58,2101.62,UPI,Pending,"Shankar, Kaur and Dixit",mangatkeya@doctor-vaidya.com,24,No,0
ORD1782,3/15/2026,3/21/2026,CUST897,Zayyan Devan,Home Office,PROD9202,Office Chair,Furniture,West,Manipur,Hajipur,2,203,0,406,357.62,48.38,Credit Card,Delivered,"Kara, Soman and Varghese",yagnesh78@reddy-narang.com,38,No,0
ORD1783,12/14/2025,12/21/2025,CUST825,Yamini Banerjee,Corporate,PROD5191,Sofa,Furniture,South,Assam,Ramagundam,6,4991,5,28448.7,24197.26,4251.44,UPI,Cancelled,Das-Koshy,psampath@iyer.com,44,No,0
ORD1784,3/24/2026,3/31/2026,CUST162,Kashish Bala,Corporate,PROD6146,Rice Bag,Grocery,East,Himachal Pradesh,Loni,3,4932,10,13316.4,9033.57,4282.83,Cash,Return,"Dugar, Raja and Deshmukh",yash64@patla.biz,13,No,0
ORD1785,5/12/2025,5/13/2025,CUST806,Elijah Ganesh,Corporate,PROD6814,Stapler,Office Supplies,West,Meghalaya,Guna,10,3463,20,27704,17461.21,10242.79,Credit Card,Delivered,Bhagat-Garde,keyachandra@merchant-ravi.com,16,No,0
ORD1786,6/28/2025,6/30/2025,CUST417,Vincent Sane,Home Office,PROD4495,Bookshelf,Furniture,North,Arunachal Pradesh,Medininagar,2,2387,5,4535.3,3191.11,1344.19,Cash,Pending,"Sha, Mander and Chadha",nkant@loke-taneja.com,5,Yes,49
ORD1787,9/29/2025,10/6/2025,CUST432,Naksh Dhillon,Consumer,PROD4679,File Folder,Office Supplies,North,Nagaland,Siliguri,3,4920,20,11808,8166.98,3641.02,Cash,Cancelled,"Tandon, Bhatnagar and Muni",zbuch@balakrishnan.com,50,No,0
ORD1788,9/11/2024,9/16/2024,CUST768,Oeshi Chaudhuri,Home Office,PROD4068,Pan,Office Supplies,West,Goa,Panipat,8,2956,0,23648,17418.16,6229.84,Net Banking,Cancelled,Roy and Sons,dalajananda@cherian.com,32,No,0
ORD1789,7/22/2024,7/28/2024,CUST173,Jonathan Suresh,Home Office,PROD2259,Calculator,Office Supplies,South,West Bengal,Bhusawal,9,771,5,6592.05,5156.77,1435.28,Credit Card,Cancelled,D’Alia-Gala,xmaster@oommen.info,18,No,0
ORD1790,9/26/2024,9/29/2024,CUST219,Reva Gokhale,Corporate,PROD6240,Headphones,Electronics,South,Kerala,Ratlam,7,3526,20,19745.6,13807.37,5938.23,UPI,Return,"Bhandari, Rama and Gara",wprasad@tailor-shetty.com,23,No,0
ORD1791,5/10/2025,5/17/2025,CUST445,Oviya Ratta,Consumer,PROD2748,Bookshelf,Furniture,South,Nagaland,Ajmer,10,3616,5,34352,28114.34,6237.66,Cash,Pending,Halder-Zacharia,daminikothari@raval-dayal.com,43,No,0
ORD1792,3/13/2026,3/16/2026,CUST349,Anya Singh,Consumer,PROD4777,Bookshelf,Furniture,North,Nagaland,Belgaum,2,747,20,1195.2,734.9,460.3,Net Banking,Return,Saini-Kannan,hsidhu@jayaraman.com,30,No,0
ORD1793,3/24/2025,3/29/2025,CUST628,Rudra Chopra,Home Office,PROD1513,Dining Table,Furniture,South,Rajasthan,Mirzapur,4,2244,0,8976,5574.86,3401.14,Cash,Delivered,Rajan-Deshmukh,minhasnetra@bala-chaudhuri.net,47,No,0
ORD1794,5/2/2025,5/7/2025,CUST355,Balveer Barad,Home Office,PROD6818,Monitor,Electronics,North,Gujarat,Asansol,3,4834,20,11601.6,10238.14,1363.46,Cash,Cancelled,Ganguly-Varty,lalwishi@gulati.com,17,No,0
ORD1795,1/15/2025,1/18/2025,CUST383,Kala Ram,Corporate,PROD5740,Laptop,Electronics,North,Telangana,Gopalpur,5,2395,15,10178.75,8266.37,1912.38,Cash,Cancelled,Acharya-Balasubramanian,vasanajoshi@parmer-swaminathan.net,33,No,0
ORD1796,9/3/2024,9/5/2024,CUST403,Jairaj Oza,Corporate,PROD4474,Rice Bag,Grocery,South,Andhra Pradesh,Ramagundam,5,673,0,3365,2390.49,974.51,Net Banking,Pending,"Chopra, Menon and Kaur",wdate@edwin.com,46,No,0
ORD1797,12/17/2025,12/23/2025,CUST465,Oscar Bains,Corporate,PROD4743,Sugar,Grocery,West,Sikkim,Guwahati,2,3479,0,6958,4511.51,2446.49,UPI,Delivered,Suresh and Sons,uchander@sen.biz,43,No,0
ORD1798,7/27/2024,8/1/2024,CUST703,Barkha Agrawal,Home Office,PROD1033,Headphones,Electronics,South,Punjab,Mehsana,4,1968,20,6297.6,5574.76,722.84,Net Banking,Return,Bhatti-Gara,buchomya@sur.com,10,No,0
ORD1799,4/15/2025,4/19/2025,CUST470,Tanmayi Swaminathan,Consumer,PROD8292,Juice Pack,Grocery,West,Uttar Pradesh,Proddatur,3,784,0,2352,1718.59,633.41,Cash,Pending,Bhasin-Mody,virajsodhi@sarma-batta.org,44,No,0
ORD1800,10/14/2024,10/21/2024,CUST421,Neel Singhal,Consumer,PROD6978,Headphones,Electronics,East,Mizoram,Gandhinagar,4,745,5,2831,1729.28,1101.72,UPI,Return,Buch and Sons,qmistry@banik.com,25,No,0
ORD1801,8/26/2025,8/28/2025,CUST169,Dakshesh Thaman,Consumer,PROD2801,Mouse,Electronics,West,Bihar,Proddatur,1,2885,15,2452.25,1568.16,884.09,Cash,Delivered,Ben-Chaudhry,oni75@sundaram-ray.org,30,No,0
ORD1802,7/15/2025,7/21/2025,CUST777,Tristan Chadha,Consumer,PROD7415,Stapler,Office Supplies,North,Uttarakhand,Gulbarga,1,2295,0,2295,1405.71,889.29,Net Banking,Cancelled,Barad Ltd,pallaviparmar@varty-banerjee.com,12,No,0
ORD1803,1/15/2025,1/18/2025,CUST642,Eta Baria,Home Office,PROD3542,Calculator,Office Supplies,South,Kerala,Barasat,9,2683,20,19317.6,12686.61,6630.99,Net Banking,Return,Kurian LLC,charitagoswami@raman.com,27,No,0
ORD1804,8/23/2025,8/26/2025,CUST985,Bachittar Dayal,Corporate,PROD2255,Rice Bag,Grocery,North,Arunachal Pradesh,Gangtok,7,2870,0,20090,15027.17,5062.83,Cash,Cancelled,Mand-Bandi,zarna93@choudhury-joshi.org,10,No,0
ORD1805,2/8/2026,2/11/2026,CUST494,Bhavani Wadhwa,Consumer,PROD1128,File Folder,Office Supplies,North,Tamil Nadu,Mango,6,705,0,4230,2926.09,1303.91,Net Banking,Pending,Khosla PLC,yde@dutt-pall.com,44,No,0
ORD1806,8/12/2024,8/18/2024,CUST389,Zehaan Bobal,Consumer,PROD7583,Laptop,Electronics,East,Himachal Pradesh,Jhansi,7,3671,0,25697,18154.95,7542.05,Credit Card,Cancelled,Badal PLC,eeshacherian@sarraf.biz,25,No,0
ORD1807,3/18/2026,3/25/2026,CUST976,Parth Verma,Corporate,PROD5623,Study Table,Furniture,West,Uttarakhand,Farrukhabad,8,596,0,4768,3401.86,1366.14,Credit Card,Cancelled,"Vala, Sarna and Pal",jbabu@kaur.net,35,No,0
ORD1808,2/16/2026,2/17/2026,CUST743,Yug Anne,Consumer,PROD8970,Sofa,Furniture,East,Kerala,Naihati,4,3543,10,12754.8,10914.62,1840.18,Cash,Pending,Chakrabarti LLC,rchandran@suri-sanghvi.com,35,No,0
ORD1809,6/22/2025,6/28/2025,CUST367,Charles Khalsa,Corporate,PROD5640,Calculator,Office Supplies,East,Tripura,Burhanpur,4,866,5,3290.8,2649.29,641.51,Cash,Cancelled,Sura-Dara,pmenon@rana-mallick.com,6,Yes,33
ORD1810,4/22/2024,4/24/2024,CUST442,Qushi Bakshi,Consumer,PROD7543,Calculator,Office Supplies,South,Goa,Berhampur,3,1040,5,2964,2086.51,877.49,Net Banking,Return,"Sankar, Mohan and Sharma",varenya11@dada.com,20,No,0
ORD1811,3/8/2026,3/12/2026,CUST319,Zaid Muni,Consumer,PROD7630,File Folder,Office Supplies,North,Maharashtra,Narasaraopet,7,2610,15,15529.5,13298.91,2230.59,Credit Card,Return,"Ranganathan, Rajagopalan and Seshadri",girindra74@rajan.com,7,Yes,47
ORD1812,4/20/2025,4/23/2025,CUST430,Netra Oak,Corporate,PROD9359,Mouse,Electronics,North,Meghalaya,Lucknow,3,1021,20,2450.4,1753.84,696.56,Cash,Cancelled,Prasad Inc,tben@som-gole.com,26,No,0
ORD1813,12/12/2024,12/18/2024,CUST100,Adya Chowdhury,Consumer,PROD3140,Calculator,Office Supplies,North,Uttarakhand,Rewa,8,2939,5,22336.4,19345.71,2990.69,Credit Card,Delivered,"Boase, Misra and Doctor",onath@peri.com,26,No,0
ORD1814,4/11/2025,4/14/2025,CUST619,Daniel Chopra,Corporate,PROD1030,Juice Pack,Grocery,East,Assam,Bhalswa Jahangir Pur,7,2487,5,16538.55,10614.53,5924.02,Credit Card,Cancelled,Gopal-Mohan,iralata@ramesh.com,46,No,0
ORD1815,3/24/2025,3/26/2025,CUST217,Rachita Dara,Consumer,PROD2916,Keyboard,Electronics,East,Mizoram,Hajipur,7,334,20,1870.4,1258.9,611.5,UPI,Return,Dixit-Dada,jagrati72@sachdeva.org,7,Yes,49
ORD1816,10/18/2025,10/24/2025,CUST638,Ladli Thakur,Home Office,PROD3999,Sofa,Furniture,North,Andhra Pradesh,Dhule,6,2040,0,12240,8553.94,3686.06,Net Banking,Delivered,Gara-Raghavan,ansh43@chander.com,19,No,0
ORD1817,12/30/2024,1/4/2025,CUST132,Rajata Maharaj,Corporate,PROD4805,Study Table,Furniture,North,Andhra Pradesh,Thiruvananthapuram,7,2766,20,15489.6,13273.88,2215.72,Net Banking,Return,"Anne, Deol and Natarajan",indira08@badal-agarwal.biz,47,No,0
ORD1818,7/1/2024,7/4/2024,CUST441,Kashvi Devan,Consumer,PROD1128,Calculator,Office Supplies,West,Assam,Gurgaon,5,3932,20,15728,13835.26,1892.74,Cash,Delivered,Dalal LLC,memonanika@bhatti-arora.biz,5,Yes,41
ORD1819,4/18/2024,4/20/2024,CUST322,Oeshi Tak,Consumer,PROD3006,Notebook,Office Supplies,North,Madhya Pradesh,Ujjain,3,3378,0,10134,6383.42,3750.58,UPI,Return,Kulkarni-Saraf,jhayug@patla.info,39,No,0
ORD1820,6/17/2025,6/18/2025,CUST608,Bahadurjit Keer,Home Office,PROD9337,Mouse,Electronics,West,Arunachal Pradesh,Loni,9,3151,15,24105.15,18942.03,5163.12,UPI,Delivered,"Keer, Ramakrishnan and Manne",magarneha@kant.com,24,No,0
ORD1821,10/4/2024,10/7/2024,CUST459,Vaishnavi Panchal,Consumer,PROD2685,Office Chair,Furniture,North,Gujarat,Kozhikode,7,1558,5,10360.7,9233.32,1127.38,UPI,Delivered,"Palan, Mani and Nigam",shettyekapad@goel.com,39,No,0
ORD1822,3/23/2025,3/27/2025,CUST309,Girindra Kalita,Home Office,PROD3665,Cooking Oil,Grocery,West,Rajasthan,Kishanganj,3,3211,5,9151.35,7452.7,1698.65,Credit Card,Return,Batta-Soni,kannansimon@nagy.com,27,No,0
ORD1823,7/11/2025,7/13/2025,CUST300,Triya Dewan,Home Office,PROD3870,Dining Table,Furniture,South,Meghalaya,Akola,5,1993,15,8470.25,5297.87,3172.38,Net Banking,Delivered,Mallick LLC,meghanasama@kaul.com,19,No,0
ORD1824,3/1/2025,3/2/2025,CUST203,Wakeeta Gokhale,Home Office,PROD8238,Study Table,Furniture,North,Haryana,Pimpri-Chinchwad,1,1721,15,1462.85,1217.36,245.49,UPI,Delivered,Raj-Kanda,dbhavsar@bajwa.com,49,No,0
ORD1825,5/31/2024,6/2/2024,CUST112,Onveer Bala,Home Office,PROD6233,Mouse,Electronics,West,Gujarat,Kolkata,10,3400,0,34000,20743.66,13256.34,UPI,Delivered,"Raj, Loyal and Datta",abeer50@prashad-ghose.org,42,No,0
ORD1826,2/10/2025,2/16/2025,CUST994,Benjamin Krishna,Consumer,PROD4313,Calculator,Office Supplies,South,Goa,Jamshedpur,7,4471,0,31297,22535.7,8761.3,Credit Card,Return,Mitter-Sibal,xpatel@sachdeva.net,35,No,0
ORD1827,7/8/2025,7/10/2025,CUST694,Girish Doshi,Corporate,PROD3672,Monitor,Electronics,North,Maharashtra,Jorhat,7,1555,20,8708,5530.15,3177.85,Net Banking,Cancelled,"Goda, Palan and Vala",ekavirkant@hayre.org,22,No,0
ORD1828,4/3/2025,4/4/2025,CUST840,Jeevika Bahl,Home Office,PROD9843,Pan,Office Supplies,North,Telangana,Muzaffarnagar,5,4031,0,20155,13970.15,6184.85,Credit Card,Cancelled,Kara Inc,kamya63@bora.info,50,No,0
ORD1829,10/4/2024,10/11/2024,CUST647,Chandran Bir,Consumer,PROD3748,Mouse,Electronics,North,Bihar,Gandhidham,8,2755,15,18734,13455.21,5278.79,Cash,Cancelled,Sehgal LLC,ekaraj61@sane.com,50,No,0
ORD1830,12/16/2025,12/23/2025,CUST214,Ikbal Mani,Corporate,PROD2058,Mouse,Electronics,North,Kerala,Bathinda,7,494,15,2939.3,2361.24,578.06,Net Banking,Delivered,Desai-Ganesan,hoommen@purohit.com,9,Yes,39
ORD1831,7/20/2025,7/27/2025,CUST976,Zaitra Kar,Home Office,PROD2482,Study Table,Furniture,West,Odisha,Gopalpur,7,2237,20,12527.2,11246.11,1281.09,UPI,Delivered,"Chokshi, Mand and Pall",baradraksha@swamy.com,25,No,0
ORD1832,3/28/2025,3/29/2025,CUST877,Kalpit Chaudhari,Home Office,PROD3199,Bookshelf,Furniture,West,Gujarat,Darbhanga,9,1181,0,10629,6418.12,4210.88,Credit Card,Delivered,"Shanker, Ben and Bal",talwarjasmit@kumar-patla.info,16,No,0
ORD1833,7/2/2025,7/5/2025,CUST481,Jai Gandhi,Home Office,PROD9321,Juice Pack,Grocery,South,Arunachal Pradesh,Dehradun,6,1780,0,10680,8936.56,1743.44,UPI,Pending,Shan-Natarajan,harishkuruvilla@bath.com,9,Yes,22
ORD1834,7/30/2025,7/31/2025,CUST791,Indali Ramakrishnan,Consumer,PROD8403,Monitor,Electronics,West,Odisha,Kota,2,2391,20,3825.6,2553.47,1272.13,Cash,Delivered,"Dass, Sem and Sura",aditya11@dua.com,50,No,0
ORD1835,4/28/2025,5/5/2025,CUST730,Dipta Ghose,Consumer,PROD8501,Juice Pack,Grocery,South,Kerala,Nagpur,3,2588,5,7375.8,5121.39,2254.41,Net Banking,Return,Roy-Swaminathan,lkapadia@pillay-nagi.com,34,No,0
ORD1836,7/20/2025,7/27/2025,CUST641,Karan Rajagopalan,Home Office,PROD2277,Stapler,Office Supplies,North,Sikkim,Mathura,4,1815,5,6897,6101.38,795.62,Net Banking,Pending,"Cherian, Borah and Bava",kapadiabenjamin@kapadia.com,31,No,0
ORD1837,12/15/2025,12/16/2025,CUST911,Harsh Bava,Corporate,PROD9971,File Folder,Office Supplies,North,Arunachal Pradesh,Naihati,2,4772,10,8589.6,7373.64,1215.96,Credit Card,Pending,Peri and Sons,hanne@bahl.com,10,No,0
ORD1838,6/4/2024,6/8/2024,CUST356,Advaith Bajwa,Home Office,PROD3599,Sofa,Furniture,North,Nagaland,Bhiwandi,6,3632,5,20702.4,13376.68,7325.72,Net Banking,Delivered,"Venkatesh, Sabharwal and Shan",kalaedhitha@walla.org,50,No,0
ORD1839,1/23/2025,1/26/2025,CUST513,Zarna Dewan,Consumer,PROD1193,Calculator,Office Supplies,West,Goa,Udupi,4,4894,20,15660.8,12994.65,2666.15,Cash,Return,Uppal and Sons,kkari@babu.com,16,No,0
ORD1840,8/24/2025,8/26/2025,CUST468,Gunbir Mutti,Consumer,PROD4938,Juice Pack,Grocery,North,Tripura,Kakinada,4,1081,15,3675.4,2486.4,1189,UPI,Cancelled,Bhatia-Krishnan,abhiram33@suri.com,14,No,0
ORD1841,10/6/2025,10/8/2025,CUST259,Champak Kalita,Consumer,PROD3954,Office Chair,Furniture,East,Rajasthan,Haridwar,2,3912,20,6259.2,5385.11,874.09,Credit Card,Pending,"Mistry, Bahl and Panchal",badamijagrati@ratta.com,11,No,0
ORD1842,9/21/2025,9/25/2025,CUST386,Warda Sundaram,Corporate,PROD7124,Laptop,Electronics,West,Haryana,Hubli–Dharwad,10,4812,20,38496,28414.88,10081.12,Net Banking,Cancelled,Master and Sons,bhavyapal@grover.org,20,No,0
ORD1843,9/9/2025,9/11/2025,CUST955,Ekta Ramanathan,Consumer,PROD4258,Monitor,Electronics,North,Assam,Erode,1,3135,20,2508,2207.36,300.64,UPI,Pending,Khare PLC,nathanlad@buch-balan.biz,13,No,0
ORD1844,7/7/2024,7/11/2024,CUST884,Sarthak Shah,Consumer,PROD3766,Office Chair,Furniture,West,Assam,Raebareli,2,2187,15,3717.9,2973.25,744.65,UPI,Pending,"Kibe, Jani and Cherian",kiyer@soni.com,27,No,0
ORD1845,10/13/2025,10/18/2025,CUST749,Oviya D’Alia,Corporate,PROD8191,Sugar,Grocery,West,Arunachal Pradesh,Mira-Bhayandar,5,1129,20,4516,3265.6,1250.4,Cash,Pending,Varghese Inc,nisha89@karnik.net,24,No,0
ORD1846,12/27/2024,12/28/2024,CUST758,Wazir Kamdar,Home Office,PROD6723,Mouse,Electronics,North,Punjab,Nangloi Jat,4,992,10,3571.2,2863.29,707.91,Net Banking,Delivered,"Pandey, Mohan and Walia",tandongirish@chaudhry.info,11,No,0
ORD1847,7/1/2024,7/8/2024,CUST762,Oni Gera,Consumer,PROD2287,File Folder,Office Supplies,South,West Bengal,Nandyal,6,3591,20,17236.8,15441.72,1795.08,UPI,Cancelled,Mukherjee and Sons,uchana@zachariah-ramaswamy.com,42,No,0
ORD1848,10/25/2025,10/26/2025,CUST944,Nachiket Barad,Corporate,PROD9068,Office Chair,Furniture,East,Arunachal Pradesh,Kolhapur,8,268,10,1929.6,1186.32,743.28,Credit Card,Return,"Ganguly, Soni and Bhagat",ekaja20@devi.com,32,No,0
ORD1849,9/29/2025,10/1/2025,CUST164,Aryan Arora,Home Office,PROD2792,Study Table,Furniture,East,Goa,Shahjahanpur,5,3423,10,15403.5,11027.45,4376.05,Credit Card,Delivered,"Chaudhari, Narasimhan and Andra",wnarayanan@sinha-balan.com,20,No,0
ORD1850,8/26/2024,8/31/2024,CUST311,Alexander Chakrabarti,Corporate,PROD4059,Monitor,Electronics,East,Rajasthan,Jabalpur,8,1058,20,6771.2,4780.79,1990.41,Net Banking,Delivered,Nanda Ltd,mitesh01@parekh.com,38,No,0
ORD1851,9/3/2024,9/8/2024,CUST397,Indira Kala,Consumer,PROD3222,Sofa,Furniture,East,Sikkim,Dibrugarh,3,430,5,1225.5,781.5,444,Credit Card,Return,Chadha-Ramesh,barialila@narain.com,2,Yes,36
ORD1852,9/5/2025,9/9/2025,CUST625,Dev Lala,Consumer,PROD7935,Bookshelf,Furniture,North,West Bengal,Nangloi Jat,4,4331,0,17324,13942.06,3381.94,Cash,Delivered,"Tella, Desai and Taneja",xmurthy@nagi-raj.com,24,No,0
ORD1853,4/6/2024,4/8/2024,CUST936,Aarush Prabhu,Home Office,PROD2925,Monitor,Electronics,East,Madhya Pradesh,Amroha,8,753,10,5421.6,4026.98,1394.62,Credit Card,Cancelled,Bains LLC,leenasoman@rout.info,45,No,0
ORD1854,7/21/2024,7/23/2024,CUST646,Quincy Memon,Home Office,PROD9741,Laptop,Electronics,South,Jharkhand,Fatehpur,7,745,5,4954.25,4279.62,674.63,Cash,Delivered,Verma-Oak,brarishani@choudhry.org,33,No,0
ORD1855,10/1/2025,10/4/2025,CUST440,Samaksh Ranganathan,Home Office,PROD8891,Rice Bag,Grocery,North,Gujarat,Jammu,7,283,10,1782.9,1272.28,510.62,Credit Card,Cancelled,Chada PLC,elijahchadha@mody-mangal.org,27,No,0
ORD1856,8/6/2025,8/11/2025,CUST662,Devika Khosla,Corporate,PROD1248,Cooking Oil,Grocery,East,Gujarat,Amravati,9,4322,10,35008.2,30371.37,4636.83,UPI,Delivered,Walia-Mohan,bassikiaan@dyal.net,49,No,0
ORD1857,6/14/2025,6/18/2025,CUST425,Christopher Sehgal,Home Office,PROD6309,Pan,Office Supplies,East,Meghalaya,Siliguri,1,4660,5,4427,3295.1,1131.9,Credit Card,Delivered,"Bhatt, Badal and Chana",rraval@pau-bhakta.com,45,No,0
ORD1858,6/5/2024,6/12/2024,CUST918,Faqid Konda,Home Office,PROD8494,Study Table,Furniture,South,Odisha,Bhilai,6,920,10,4968,3618.94,1349.06,Net Banking,Cancelled,Dhar Group,omerchant@chowdhury-bose.com,2,Yes,41
ORD1859,6/8/2025,6/14/2025,CUST270,Eiravati Madan,Consumer,PROD5035,Juice Pack,Grocery,South,Meghalaya,Morbi,7,1808,10,11390.4,9872.73,1517.67,UPI,Delivered,"Gulati, Bail and Saxena",hkota@anand.com,40,No,0
ORD1860,10/23/2024,10/30/2024,CUST435,Daksha Choudhury,Consumer,PROD8341,Bookshelf,Furniture,South,Jharkhand,Kottayam,10,3508,10,31572,25273.68,6298.32,UPI,Pending,"Sachar, Shetty and Bakshi",kloyal@jani.com,30,No,0
ORD1861,8/9/2025,8/12/2025,CUST716,Wahab Gokhale,Consumer,PROD9476,Bookshelf,Furniture,North,Sikkim,Guntakal,5,3318,5,15760.5,13883.27,1877.23,UPI,Cancelled,"Shere, Bawa and Raju",ebuch@chacko.org,43,No,0
ORD1862,6/14/2024,6/19/2024,CUST955,Unnati Khalsa,Home Office,PROD8896,Cooking Oil,Grocery,West,Arunachal Pradesh,Jodhpur,2,4223,15,7179.1,5600.24,1578.86,Net Banking,Delivered,Rama-Din,subramaniamyashvi@savant-nori.com,42,No,0
ORD1863,1/20/2026,1/25/2026,CUST648,Prisha Dube,Corporate,PROD1584,Bookshelf,Furniture,West,Nagaland,Ludhiana,2,1103,20,1764.8,1096.09,668.71,Net Banking,Cancelled,"Keer, Kapur and Sunder",fitanrama@sampath.com,5,Yes,20
ORD1864,3/29/2025,4/4/2025,CUST363,Janya Gill,Home Office,PROD1659,Juice Pack,Grocery,East,Telangana,Berhampore,2,2402,15,4083.4,3368.88,714.52,Net Banking,Delivered,Gole-Parmar,upadhrititaneja@bath-prabhu.com,12,No,0
ORD1865,4/13/2024,4/17/2024,CUST552,Onveer Gokhale,Home Office,PROD2308,Sugar,Grocery,South,Haryana,Ratlam,5,208,15,884,734.35,149.65,UPI,Cancelled,"Pandya, Roy and Natarajan",jairajbasak@varty.com,26,No,0
ORD1866,11/11/2024,11/12/2024,CUST727,Agastya Ghose,Home Office,PROD6965,Sofa,Furniture,North,Andhra Pradesh,Satara,1,1177,5,1118.15,746.15,372,UPI,Return,Baria-Bassi,upasna63@manne.info,45,No,0
ORD1867,4/13/2024,4/15/2024,CUST214,Rachita Mohanty,Consumer,PROD8990,Sofa,Furniture,West,Nagaland,Nizamabad,6,227,10,1225.8,761.16,464.64,UPI,Delivered,"Virk, Sankar and Swamy",trivenikade@parmer-oak.net,15,No,0
ORD1868,5/28/2024,6/2/2024,CUST109,Maya Korpal,Home Office,PROD3506,Juice Pack,Grocery,South,Tamil Nadu,Gandhinagar,9,4966,15,37989.9,30028.59,7961.31,Cash,Return,Parmer-Mutti,tdhawan@bhardwaj.com,33,No,0
ORD1869,4/18/2024,4/19/2024,CUST693,Chaaya Nigam,Consumer,PROD2732,File Folder,Office Supplies,North,Assam,Tirunelveli,1,2261,0,2261,1964.98,296.02,Net Banking,Return,"Srinivasan, Sidhu and Bhatt",yashkalita@divan.biz,46,No,0
ORD1870,12/17/2024,12/20/2024,CUST387,Jagvi Randhawa,Consumer,PROD8139,Keyboard,Electronics,North,Bihar,Bilaspur,1,1105,10,994.5,884.6,109.9,Net Banking,Return,Khanna-Pant,kondazilmil@bora.com,49,No,0
ORD1871,3/30/2025,4/2/2025,CUST897,Rudra Bhatt,Consumer,PROD1447,Calculator,Office Supplies,South,Assam,Srinagar,7,1205,15,7169.75,5945.96,1223.79,Credit Card,Pending,Bali PLC,bdube@jaggi-baral.com,36,No,0
ORD1872,12/24/2025,12/26/2025,CUST508,Mason Ganguly,Corporate,PROD7734,Study Table,Furniture,East,Nagaland,Bareilly,6,2597,0,15582,12574.03,3007.97,Net Banking,Cancelled,Chhabra and Sons,snatarajan@jayaraman-sunder.com,37,No,0
ORD1873,2/5/2026,2/6/2026,CUST880,Shivansh Dutt,Home Office,PROD3841,Sugar,Grocery,West,Andhra Pradesh,Bardhaman,3,4549,20,10917.6,7554.56,3363.04,Credit Card,Return,Sachar-Dugar,gunbir54@dass.com,1,Yes,30
ORD1874,9/15/2025,9/18/2025,CUST181,Wakeeta Dhaliwal,Consumer,PROD5790,Headphones,Electronics,South,Andhra Pradesh,Thiruvananthapuram,6,443,0,2658,2256.83,401.17,Credit Card,Return,Kurian-Panchal,shahmadhavi@bora.com,1,Yes,25
ORD1875,7/2/2024,7/6/2024,CUST498,Vedhika Kibe,Home Office,PROD3231,Mouse,Electronics,South,Meghalaya,Bhilai,7,4448,10,28022.4,19032.04,8990.36,Net Banking,Cancelled,"Verma, Chaudhuri and Saran",chaitanya25@tripathi-edwin.info,25,No,0
ORD1876,5/1/2024,5/6/2024,CUST644,Nidra Varghese,Corporate,PROD4777,Office Chair,Furniture,East,Andhra Pradesh,Tadepalligudem,6,4963,0,29778,25744.54,4033.46,UPI,Delivered,Sethi Group,gprashad@grover-mall.com,39,No,0
ORD1877,10/6/2025,10/12/2025,CUST551,Manan Rajagopalan,Corporate,PROD1041,Rice Bag,Grocery,East,Uttarakhand,Kamarhati,3,3732,5,10636.2,7469.3,3166.9,Credit Card,Return,"Sehgal, Butala and Varma",qarin57@sane.biz,32,No,0
ORD1878,5/8/2024,5/11/2024,CUST630,Zaid Nazareth,Corporate,PROD6579,Headphones,Electronics,West,Nagaland,Mirzapur,7,3301,5,21951.65,18560.25,3391.4,Cash,Return,Desai PLC,xsamra@raju.info,30,No,0
